ECU0: SWC0_CC, ECU0: SWC1
30320, ECU0: SWC1, 0
30320, ECU0: SWC0_CC, 1
30340, ECU0: SWC0_CC, 0
30340, ECU0: SWC1, 1
30360, ECU0: SWC1, 0
30360, ECU0: SWC0_CC, 1
30380, ECU0: SWC0_CC, 0
30380, ECU0: SWC1, 1
30400, ECU0: SWC1, 0
30400, ECU0: SWC0_CC, 1
30420, ECU0: SWC0_CC, 0
30420, ECU0: SWC1, 1
30440, ECU0: SWC1, 0
30440, ECU0: SWC0_CC, 1
30460, ECU0: SWC0_CC, 0
30460, ECU0: SWC1, 1
30480, ECU0: SWC1, 0
30480, ECU0: SWC0_CC, 1
30500, ECU0: SWC0_CC, 0
30500, ECU0: SWC1, 1
30520, ECU0: SWC1, 0
30520, ECU0: SWC0_CC, 1
30540, ECU0: SWC0_CC, 0
30540, ECU0: SWC1, 1
30560, ECU0: SWC1, 0
30560, ECU0: SWC0_CC, 1
30580, ECU0: SWC0_CC, 0
30580, ECU0: SWC1, 1
30600, ECU0: SWC1, 0
30600, ECU0: SWC0_CC, 1
30620, ECU0: SWC0_CC, 0
30620, ECU0: SWC1, 1
30640, ECU0: SWC1, 0
30640, ECU0: SWC0_CC, 1
30660, ECU0: SWC0_CC, 0
30660, ECU0: SWC1, 1
30680, ECU0: SWC1, 0
30680, ECU0: SWC0_CC, 1
30700, ECU0: SWC0_CC, 0
30700, ECU0: SWC1, 1
30720, ECU0: SWC1, 0
30720, ECU0: SWC0_CC, 1
30740, ECU0: SWC0_CC, 0
30740, ECU0: SWC1, 1
30760, ECU0: SWC1, 0
30760, ECU0: SWC0_CC, 1
30780, ECU0: SWC0_CC, 0
30780, ECU0: SWC1, 1
30800, ECU0: SWC1, 0
30800, ECU0: SWC0_CC, 1
30820, ECU0: SWC0_CC, 0
30820, ECU0: SWC1, 1
30840, ECU0: SWC1, 0
30840, ECU0: SWC0_CC, 1
30860, ECU0: SWC0_CC, 0
30860, ECU0: SWC1, 1
30880, ECU0: SWC1, 0
30880, ECU0: SWC0_CC, 1
30900, ECU0: SWC0_CC, 0
30900, ECU0: SWC1, 1
30920, ECU0: SWC1, 0
30920, ECU0: SWC0_CC, 1
30940, ECU0: SWC0_CC, 0
30940, ECU0: SWC1, 1
30960, ECU0: SWC1, 0
30960, ECU0: SWC0_CC, 1
30980, ECU0: SWC0_CC, 0
30980, ECU0: SWC1, 1
31000, ECU0: SWC1, 0
31000, ECU0: SWC0_CC, 1
31020, ECU0: SWC0_CC, 0
31020, ECU0: SWC1, 1
31040, ECU0: SWC1, 0
31040, ECU0: SWC0_CC, 1
31060, ECU0: SWC0_CC, 0
31060, ECU0: SWC1, 1
31080, ECU0: SWC1, 0
31080, ECU0: SWC0_CC, 1
31100, ECU0: SWC0_CC, 0
31100, ECU0: SWC1, 1
31120, ECU0: SWC1, 0
31120, ECU0: SWC0_CC, 1
31140, ECU0: SWC0_CC, 0
31140, ECU0: SWC1, 1
31160, ECU0: SWC1, 0
31160, ECU0: SWC0_CC, 1
31180, ECU0: SWC0_CC, 0
31180, ECU0: SWC1, 1
31200, ECU0: SWC1, 0
31200, ECU0: SWC0_CC, 1
31220, ECU0: SWC0_CC, 0
31220, ECU0: SWC1, 1
31240, ECU0: SWC1, 0
31240, ECU0: SWC0_CC, 1
31260, ECU0: SWC0_CC, 0
31260, ECU0: SWC1, 1
31280, ECU0: SWC1, 0
31280, ECU0: SWC0_CC, 1
31300, ECU0: SWC0_CC, 0
31300, ECU0: SWC1, 1
31320, ECU0: SWC1, 0
31320, ECU0: SWC0_CC, 1
31340, ECU0: SWC0_CC, 0
31340, ECU0: SWC1, 1
31360, ECU0: SWC1, 0
31360, ECU0: SWC0_CC, 1
31380, ECU0: SWC0_CC, 0
31380, ECU0: SWC1, 1
31400, ECU0: SWC1, 0
31400, ECU0: SWC0_CC, 1
31420, ECU0: SWC0_CC, 0
31420, ECU0: SWC1, 1
31440, ECU0: SWC1, 0
31440, ECU0: SWC0_CC, 1
31460, ECU0: SWC0_CC, 0
31460, ECU0: SWC1, 1
31480, ECU0: SWC1, 0
31480, ECU0: SWC0_CC, 1
31500, ECU0: SWC0_CC, 0
31500, ECU0: SWC1, 1
31520, ECU0: SWC1, 0
31520, ECU0: SWC0_CC, 1
31540, ECU0: SWC0_CC, 0
31540, ECU0: SWC1, 1
31560, ECU0: SWC1, 0
31560, ECU0: SWC0_CC, 1
31580, ECU0: SWC0_CC, 0
31580, ECU0: SWC1, 1
31600, ECU0: SWC1, 0
31600, ECU0: SWC0_CC, 1
31620, ECU0: SWC0_CC, 0
31620, ECU0: SWC1, 1
31640, ECU0: SWC1, 0
31640, ECU0: SWC0_CC, 1
31660, ECU0: SWC0_CC, 0
31660, ECU0: SWC1, 1
31680, ECU0: SWC1, 0
31680, ECU0: SWC0_CC, 1
31700, ECU0: SWC0_CC, 0
31700, ECU0: SWC1, 1
31720, ECU0: SWC1, 0
31720, ECU0: SWC0_CC, 1
31740, ECU0: SWC0_CC, 0
31740, ECU0: SWC1, 1
31760, ECU0: SWC1, 0
31760, ECU0: SWC0_CC, 1
31780, ECU0: SWC0_CC, 0
31780, ECU0: SWC1, 1
31800, ECU0: SWC1, 0
31800, ECU0: SWC0_CC, 1
31820, ECU0: SWC0_CC, 0
31820, ECU0: SWC1, 1
31840, ECU0: SWC1, 0
31840, ECU0: SWC0_CC, 1
31860, ECU0: SWC0_CC, 0
31860, ECU0: SWC1, 1
31880, ECU0: SWC1, 0
31880, ECU0: SWC0_CC, 1
31900, ECU0: SWC0_CC, 0
31900, ECU0: SWC1, 1
31920, ECU0: SWC1, 0
31920, ECU0: SWC0_CC, 1
31940, ECU0: SWC0_CC, 0
31940, ECU0: SWC1, 1
31960, ECU0: SWC1, 0
31960, ECU0: SWC0_CC, 1
31980, ECU0: SWC0_CC, 0
31980, ECU0: SWC1, 1
32000, ECU0: SWC1, 0
32000, ECU0: SWC0_CC, 1
32020, ECU0: SWC0_CC, 0
32020, ECU0: SWC1, 1
32040, ECU0: SWC1, 0
32040, ECU0: SWC0_CC, 1
32060, ECU0: SWC0_CC, 0
32060, ECU0: SWC1, 1
32080, ECU0: SWC1, 0
32080, ECU0: SWC0_CC, 1
32100, ECU0: SWC0_CC, 0
32100, ECU0: SWC1, 1
32120, ECU0: SWC1, 0
32120, ECU0: SWC0_CC, 1
32140, ECU0: SWC0_CC, 0
32140, ECU0: SWC1, 1
32160, ECU0: SWC1, 0
32160, ECU0: SWC0_CC, 1
32180, ECU0: SWC0_CC, 0
32180, ECU0: SWC1, 1
32200, ECU0: SWC1, 0
32200, ECU0: SWC0_CC, 1
32220, ECU0: SWC0_CC, 0
32220, ECU0: SWC1, 1
32240, ECU0: SWC1, 0
32240, ECU0: SWC0_CC, 1
32260, ECU0: SWC0_CC, 0
32260, ECU0: SWC1, 1
32280, ECU0: SWC1, 0
32280, ECU0: SWC0_CC, 1
32300, ECU0: SWC0_CC, 0
32300, ECU0: SWC1, 1
32320, ECU0: SWC1, 0
32320, ECU0: SWC0_CC, 1
32340, ECU0: SWC0_CC, 0
32340, ECU0: SWC1, 1
32360, ECU0: SWC1, 0
32360, ECU0: SWC0_CC, 1
32380, ECU0: SWC0_CC, 0
32380, ECU0: SWC1, 1
32400, ECU0: SWC1, 0
32400, ECU0: SWC0_CC, 1
32420, ECU0: SWC0_CC, 0
32420, ECU0: SWC1, 1
32440, ECU0: SWC1, 0
32440, ECU0: SWC0_CC, 1
32460, ECU0: SWC0_CC, 0
32460, ECU0: SWC1, 1
32480, ECU0: SWC1, 0
32480, ECU0: SWC0_CC, 1
32500, ECU0: SWC0_CC, 0
32500, ECU0: SWC1, 1
32520, ECU0: SWC1, 0
32520, ECU0: SWC0_CC, 1
32540, ECU0: SWC0_CC, 0
32540, ECU0: SWC1, 1
32560, ECU0: SWC1, 0
32560, ECU0: SWC0_CC, 1
32580, ECU0: SWC0_CC, 0
32580, ECU0: SWC1, 1
32600, ECU0: SWC1, 0
32600, ECU0: SWC0_CC, 1
32620, ECU0: SWC0_CC, 0
32620, ECU0: SWC1, 1
32640, ECU0: SWC1, 0
32640, ECU0: SWC0_CC, 1
32660, ECU0: SWC0_CC, 0
32660, ECU0: SWC1, 1
32680, ECU0: SWC1, 0
32680, ECU0: SWC0_CC, 1
32700, ECU0: SWC0_CC, 0
32700, ECU0: SWC1, 1
32720, ECU0: SWC1, 0
32720, ECU0: SWC0_CC, 1
32740, ECU0: SWC0_CC, 0
32740, ECU0: SWC1, 1
32760, ECU0: SWC1, 0
32760, ECU0: SWC0_CC, 1
32780, ECU0: SWC0_CC, 0
32780, ECU0: SWC1, 1
32800, ECU0: SWC1, 0
32800, ECU0: SWC0_CC, 1
32820, ECU0: SWC0_CC, 0
32820, ECU0: SWC1, 1
32840, ECU0: SWC1, 0
32840, ECU0: SWC0_CC, 1
32860, ECU0: SWC0_CC, 0
32860, ECU0: SWC1, 1
32880, ECU0: SWC1, 0
32880, ECU0: SWC0_CC, 1
32900, ECU0: SWC0_CC, 0
32900, ECU0: SWC1, 1
32920, ECU0: SWC1, 0
32920, ECU0: SWC0_CC, 1
32940, ECU0: SWC0_CC, 0
32940, ECU0: SWC1, 1
32960, ECU0: SWC1, 0
32960, ECU0: SWC0_CC, 1
32980, ECU0: SWC0_CC, 0
32980, ECU0: SWC1, 1
33000, ECU0: SWC1, 0
33000, ECU0: SWC0_CC, 1
33020, ECU0: SWC0_CC, 0
33020, ECU0: SWC1, 1
33040, ECU0: SWC1, 0
33040, ECU0: SWC0_CC, 1
33060, ECU0: SWC0_CC, 0
33060, ECU0: SWC1, 1
33080, ECU0: SWC1, 0
33080, ECU0: SWC0_CC, 1
33100, ECU0: SWC0_CC, 0
33100, ECU0: SWC1, 1
33120, ECU0: SWC1, 0
33120, ECU0: SWC0_CC, 1
33140, ECU0: SWC0_CC, 0
33140, ECU0: SWC1, 1
33160, ECU0: SWC1, 0
33160, ECU0: SWC0_CC, 1
33180, ECU0: SWC0_CC, 0
33180, ECU0: SWC1, 1
33200, ECU0: SWC1, 0
33200, ECU0: SWC0_CC, 1
33220, ECU0: SWC0_CC, 0
33220, ECU0: SWC1, 1
33240, ECU0: SWC1, 0
33240, ECU0: SWC0_CC, 1
33260, ECU0: SWC0_CC, 0
33260, ECU0: SWC1, 1
33280, ECU0: SWC1, 0
33280, ECU0: SWC0_CC, 1
33300, ECU0: SWC0_CC, 0
33300, ECU0: SWC1, 1
33320, ECU0: SWC1, 0
33320, ECU0: SWC0_CC, 1
33340, ECU0: SWC0_CC, 0
33340, ECU0: SWC1, 1
33360, ECU0: SWC1, 0
33360, ECU0: SWC0_CC, 1
33380, ECU0: SWC0_CC, 0
33380, ECU0: SWC1, 1
33400, ECU0: SWC1, 0
33400, ECU0: SWC0_CC, 1
33420, ECU0: SWC0_CC, 0
33420, ECU0: SWC1, 1
33440, ECU0: SWC1, 0
33440, ECU0: SWC0_CC, 1
33460, ECU0: SWC0_CC, 0
33460, ECU0: SWC1, 1
33480, ECU0: SWC1, 0
33480, ECU0: SWC0_CC, 1
33500, ECU0: SWC0_CC, 0
33500, ECU0: SWC1, 1
33520, ECU0: SWC1, 0
33520, ECU0: SWC0_CC, 1
33540, ECU0: SWC0_CC, 0
33540, ECU0: SWC1, 1
33560, ECU0: SWC1, 0
33560, ECU0: SWC0_CC, 1
33580, ECU0: SWC0_CC, 0
33580, ECU0: SWC1, 1
33600, ECU0: SWC1, 0
33600, ECU0: SWC0_CC, 1
33620, ECU0: SWC0_CC, 0
33620, ECU0: SWC1, 1
33640, ECU0: SWC1, 0
33640, ECU0: SWC0_CC, 1
33660, ECU0: SWC0_CC, 0
33660, ECU0: SWC1, 1
33680, ECU0: SWC1, 0
33680, ECU0: SWC0_CC, 1
33700, ECU0: SWC0_CC, 0
33700, ECU0: SWC1, 1
33720, ECU0: SWC1, 0
33720, ECU0: SWC0_CC, 1
33740, ECU0: SWC0_CC, 0
33740, ECU0: SWC1, 1
33760, ECU0: SWC1, 0
33760, ECU0: SWC0_CC, 1
33780, ECU0: SWC0_CC, 0
33780, ECU0: SWC1, 1
33800, ECU0: SWC1, 0
33800, ECU0: SWC0_CC, 1
33820, ECU0: SWC0_CC, 0
33820, ECU0: SWC1, 1
33840, ECU0: SWC1, 0
33840, ECU0: SWC0_CC, 1
33860, ECU0: SWC0_CC, 0
33860, ECU0: SWC1, 1
33880, ECU0: SWC1, 0
33880, ECU0: SWC0_CC, 1
33900, ECU0: SWC0_CC, 0
33900, ECU0: SWC1, 1
33920, ECU0: SWC1, 0
33920, ECU0: SWC0_CC, 1
33940, ECU0: SWC0_CC, 0
33940, ECU0: SWC1, 1
33960, ECU0: SWC1, 0
33960, ECU0: SWC0_CC, 1
33980, ECU0: SWC0_CC, 0
33980, ECU0: SWC1, 1
34000, ECU0: SWC1, 0
34000, ECU0: SWC0_CC, 1
34020, ECU0: SWC0_CC, 0
34020, ECU0: SWC1, 1
34040, ECU0: SWC1, 0
34040, ECU0: SWC0_CC, 1
34060, ECU0: SWC0_CC, 0
34060, ECU0: SWC1, 1
34080, ECU0: SWC1, 0
34080, ECU0: SWC0_CC, 1
34100, ECU0: SWC0_CC, 0
34100, ECU0: SWC1, 1
34120, ECU0: SWC1, 0
34120, ECU0: SWC0_CC, 1
34140, ECU0: SWC0_CC, 0
34140, ECU0: SWC1, 1
34160, ECU0: SWC1, 0
34160, ECU0: SWC0_CC, 1
34180, ECU0: SWC0_CC, 0
34180, ECU0: SWC1, 1
34200, ECU0: SWC1, 0
34200, ECU0: SWC0_CC, 1
34220, ECU0: SWC0_CC, 0
34220, ECU0: SWC1, 1
34240, ECU0: SWC1, 0
34240, ECU0: SWC0_CC, 1
34260, ECU0: SWC0_CC, 0
34260, ECU0: SWC1, 1
34280, ECU0: SWC1, 0
34280, ECU0: SWC0_CC, 1
34300, ECU0: SWC0_CC, 0
34300, ECU0: SWC1, 1
34320, ECU0: SWC1, 0
34320, ECU0: SWC0_CC, 1
34340, ECU0: SWC0_CC, 0
34340, ECU0: SWC1, 1
34360, ECU0: SWC1, 0
34360, ECU0: SWC0_CC, 1
34380, ECU0: SWC0_CC, 0
34380, ECU0: SWC1, 1
34400, ECU0: SWC1, 0
34400, ECU0: SWC0_CC, 1
34420, ECU0: SWC0_CC, 0
34420, ECU0: SWC1, 1
34440, ECU0: SWC1, 0
34440, ECU0: SWC0_CC, 1
34460, ECU0: SWC0_CC, 0
34460, ECU0: SWC1, 1
34480, ECU0: SWC1, 0
34480, ECU0: SWC0_CC, 1
34500, ECU0: SWC0_CC, 0
34500, ECU0: SWC1, 1
34520, ECU0: SWC1, 0
34520, ECU0: SWC0_CC, 1
34540, ECU0: SWC0_CC, 0
34540, ECU0: SWC1, 1
34560, ECU0: SWC1, 0
34560, ECU0: SWC0_CC, 1
34580, ECU0: SWC0_CC, 0
34580, ECU0: SWC1, 1
34600, ECU0: SWC1, 0
34600, ECU0: SWC0_CC, 1
34620, ECU0: SWC0_CC, 0
34620, ECU0: SWC1, 1
34640, ECU0: SWC1, 0
34640, ECU0: SWC0_CC, 1
34660, ECU0: SWC0_CC, 0
34660, ECU0: SWC1, 1
34680, ECU0: SWC1, 0
34680, ECU0: SWC0_CC, 1
34700, ECU0: SWC0_CC, 0
34700, ECU0: SWC1, 1
34720, ECU0: SWC1, 0
34720, ECU0: SWC0_CC, 1
34740, ECU0: SWC0_CC, 0
34740, ECU0: SWC1, 1
34760, ECU0: SWC1, 0
34760, ECU0: SWC0_CC, 1
34780, ECU0: SWC0_CC, 0
34780, ECU0: SWC1, 1
34800, ECU0: SWC1, 0
34800, ECU0: SWC0_CC, 1
34820, ECU0: SWC0_CC, 0
34820, ECU0: SWC1, 1
34840, ECU0: SWC1, 0
34840, ECU0: SWC0_CC, 1
34860, ECU0: SWC0_CC, 0
34860, ECU0: SWC1, 1
34880, ECU0: SWC1, 0
34880, ECU0: SWC0_CC, 1
34900, ECU0: SWC0_CC, 0
34900, ECU0: SWC1, 1
34920, ECU0: SWC1, 0
34920, ECU0: SWC0_CC, 1
34940, ECU0: SWC0_CC, 0
34940, ECU0: SWC1, 1
34960, ECU0: SWC1, 0
34960, ECU0: SWC0_CC, 1
34980, ECU0: SWC0_CC, 0
34980, ECU0: SWC1, 1
35000, ECU0: SWC1, 0
35000, ECU0: SWC0_CC, 1
35020, ECU0: SWC0_CC, 0
35020, ECU0: SWC1, 1
35040, ECU0: SWC1, 0
35040, ECU0: SWC0_CC, 1
35060, ECU0: SWC0_CC, 0
35060, ECU0: SWC1, 1
35080, ECU0: SWC1, 0
35080, ECU0: SWC0_CC, 1
35100, ECU0: SWC0_CC, 0
35100, ECU0: SWC1, 1
35120, ECU0: SWC1, 0
35120, ECU0: SWC0_CC, 1
35140, ECU0: SWC0_CC, 0
35140, ECU0: SWC1, 1
35160, ECU0: SWC1, 0
35160, ECU0: SWC0_CC, 1
35180, ECU0: SWC0_CC, 0
35180, ECU0: SWC1, 1
35200, ECU0: SWC1, 0
35200, ECU0: SWC0_CC, 1
35220, ECU0: SWC0_CC, 0
35220, ECU0: SWC1, 1
35240, ECU0: SWC1, 0
35240, ECU0: SWC0_CC, 1
35260, ECU0: SWC0_CC, 0
35260, ECU0: SWC1, 1
35280, ECU0: SWC1, 0
35280, ECU0: SWC0_CC, 1
35300, ECU0: SWC0_CC, 0
35300, ECU0: SWC1, 1
35320, ECU0: SWC1, 0
35320, ECU0: SWC0_CC, 1
35340, ECU0: SWC0_CC, 0
35340, ECU0: SWC1, 1
35360, ECU0: SWC1, 0
35360, ECU0: SWC0_CC, 1
35380, ECU0: SWC0_CC, 0
35380, ECU0: SWC1, 1
35400, ECU0: SWC1, 0
35400, ECU0: SWC0_CC, 1
35420, ECU0: SWC0_CC, 0
35420, ECU0: SWC1, 1
35440, ECU0: SWC1, 0
35440, ECU0: SWC0_CC, 1
35460, ECU0: SWC0_CC, 0
35460, ECU0: SWC1, 1
35480, ECU0: SWC1, 0
35480, ECU0: SWC0_CC, 1
35500, ECU0: SWC0_CC, 0
35500, ECU0: SWC1, 1
35520, ECU0: SWC1, 0
35520, ECU0: SWC0_CC, 1
35540, ECU0: SWC0_CC, 0
35540, ECU0: SWC1, 1
35560, ECU0: SWC1, 0
35560, ECU0: SWC0_CC, 1
35580, ECU0: SWC0_CC, 0
35580, ECU0: SWC1, 1
35600, ECU0: SWC1, 0
35600, ECU0: SWC0_CC, 1
35620, ECU0: SWC0_CC, 0
35620, ECU0: SWC1, 1
35640, ECU0: SWC1, 0
35640, ECU0: SWC0_CC, 1
35660, ECU0: SWC0_CC, 0
35660, ECU0: SWC1, 1
35680, ECU0: SWC1, 0
35680, ECU0: SWC0_CC, 1
35700, ECU0: SWC0_CC, 0
35700, ECU0: SWC1, 1
35720, ECU0: SWC1, 0
35720, ECU0: SWC0_CC, 1
35740, ECU0: SWC0_CC, 0
35740, ECU0: SWC1, 1
35760, ECU0: SWC1, 0
35760, ECU0: SWC0_CC, 1
35780, ECU0: SWC0_CC, 0
35780, ECU0: SWC1, 1
35800, ECU0: SWC1, 0
35800, ECU0: SWC0_CC, 1
35820, ECU0: SWC0_CC, 0
35820, ECU0: SWC1, 1
35840, ECU0: SWC1, 0
35840, ECU0: SWC0_CC, 1
35860, ECU0: SWC0_CC, 0
35860, ECU0: SWC1, 1
35880, ECU0: SWC1, 0
35880, ECU0: SWC0_CC, 1
35900, ECU0: SWC0_CC, 0
35900, ECU0: SWC1, 1
35920, ECU0: SWC1, 0
35920, ECU0: SWC0_CC, 1
35940, ECU0: SWC0_CC, 0
35940, ECU0: SWC1, 1
35960, ECU0: SWC1, 0
35960, ECU0: SWC0_CC, 1
35980, ECU0: SWC0_CC, 0
35980, ECU0: SWC1, 1
36000, ECU0: SWC1, 0
36000, ECU0: SWC0_CC, 1
36020, ECU0: SWC0_CC, 0
36020, ECU0: SWC1, 1
36040, ECU0: SWC1, 0
36040, ECU0: SWC0_CC, 1
36060, ECU0: SWC0_CC, 0
36060, ECU0: SWC1, 1
36080, ECU0: SWC1, 0
36080, ECU0: SWC0_CC, 1
36100, ECU0: SWC0_CC, 0
36100, ECU0: SWC1, 1
36120, ECU0: SWC1, 0
36120, ECU0: SWC0_CC, 1
36140, ECU0: SWC0_CC, 0
36140, ECU0: SWC1, 1
36160, ECU0: SWC1, 0
36160, ECU0: SWC0_CC, 1
36180, ECU0: SWC0_CC, 0
36180, ECU0: SWC1, 1
36200, ECU0: SWC1, 0
36200, ECU0: SWC0_CC, 1
36220, ECU0: SWC0_CC, 0
36220, ECU0: SWC1, 1
36240, ECU0: SWC1, 0
36240, ECU0: SWC0_CC, 1
36260, ECU0: SWC0_CC, 0
36260, ECU0: SWC1, 1
36280, ECU0: SWC1, 0
36280, ECU0: SWC0_CC, 1
36300, ECU0: SWC0_CC, 0
36300, ECU0: SWC1, 1
36320, ECU0: SWC1, 0
36320, ECU0: SWC0_CC, 1
36340, ECU0: SWC0_CC, 0
36340, ECU0: SWC1, 1
36360, ECU0: SWC1, 0
36360, ECU0: SWC0_CC, 1
36380, ECU0: SWC0_CC, 0
36380, ECU0: SWC1, 1
36400, ECU0: SWC1, 0
36400, ECU0: SWC0_CC, 1
36420, ECU0: SWC0_CC, 0
36420, ECU0: SWC1, 1
36440, ECU0: SWC1, 0
36440, ECU0: SWC0_CC, 1
36460, ECU0: SWC0_CC, 0
36460, ECU0: SWC1, 1
36480, ECU0: SWC1, 0
36480, ECU0: SWC0_CC, 1
36500, ECU0: SWC0_CC, 0
36500, ECU0: SWC1, 1
36520, ECU0: SWC1, 0
36520, ECU0: SWC0_CC, 1
36540, ECU0: SWC0_CC, 0
36540, ECU0: SWC1, 1
36560, ECU0: SWC1, 0
36560, ECU0: SWC0_CC, 1
36580, ECU0: SWC0_CC, 0
36580, ECU0: SWC1, 1
36600, ECU0: SWC1, 0
36600, ECU0: SWC0_CC, 1
36620, ECU0: SWC0_CC, 0
36620, ECU0: SWC1, 1
36640, ECU0: SWC1, 0
36640, ECU0: SWC0_CC, 1
36660, ECU0: SWC0_CC, 0
36660, ECU0: SWC1, 1
36680, ECU0: SWC1, 0
36680, ECU0: SWC0_CC, 1
36700, ECU0: SWC0_CC, 0
36700, ECU0: SWC1, 1
36720, ECU0: SWC1, 0
36720, ECU0: SWC0_CC, 1
36740, ECU0: SWC0_CC, 0
36740, ECU0: SWC1, 1
36760, ECU0: SWC1, 0
36760, ECU0: SWC0_CC, 1
36780, ECU0: SWC0_CC, 0
36780, ECU0: SWC1, 1
36800, ECU0: SWC1, 0
36800, ECU0: SWC0_CC, 1
36820, ECU0: SWC0_CC, 0
36820, ECU0: SWC1, 1
36840, ECU0: SWC1, 0
36840, ECU0: SWC0_CC, 1
36860, ECU0: SWC0_CC, 0
36860, ECU0: SWC1, 1
36880, ECU0: SWC1, 0
36880, ECU0: SWC0_CC, 1
36900, ECU0: SWC0_CC, 0
36900, ECU0: SWC1, 1
36920, ECU0: SWC1, 0
36920, ECU0: SWC0_CC, 1
36940, ECU0: SWC0_CC, 0
36940, ECU0: SWC1, 1
36960, ECU0: SWC1, 0
36960, ECU0: SWC0_CC, 1
36980, ECU0: SWC0_CC, 0
36980, ECU0: SWC1, 1
37000, ECU0: SWC1, 0
37000, ECU0: SWC0_CC, 1
37020, ECU0: SWC0_CC, 0
37020, ECU0: SWC1, 1
37040, ECU0: SWC1, 0
37040, ECU0: SWC0_CC, 1
37060, ECU0: SWC0_CC, 0
37060, ECU0: SWC1, 1
37080, ECU0: SWC1, 0
37080, ECU0: SWC0_CC, 1
37100, ECU0: SWC0_CC, 0
37100, ECU0: SWC1, 1
37120, ECU0: SWC1, 0
37120, ECU0: SWC0_CC, 1
37140, ECU0: SWC0_CC, 0
37140, ECU0: SWC1, 1
37160, ECU0: SWC1, 0
37160, ECU0: SWC0_CC, 1
37180, ECU0: SWC0_CC, 0
37180, ECU0: SWC1, 1
37200, ECU0: SWC1, 0
37200, ECU0: SWC0_CC, 1
37220, ECU0: SWC0_CC, 0
37220, ECU0: SWC1, 1
37240, ECU0: SWC1, 0
37240, ECU0: SWC0_CC, 1
37260, ECU0: SWC0_CC, 0
37260, ECU0: SWC1, 1
37280, ECU0: SWC1, 0
37280, ECU0: SWC0_CC, 1
37300, ECU0: SWC0_CC, 0
37300, ECU0: SWC1, 1
37320, ECU0: SWC1, 0
37320, ECU0: SWC0_CC, 1
37340, ECU0: SWC0_CC, 0
37340, ECU0: SWC1, 1
37360, ECU0: SWC1, 0
37360, ECU0: SWC0_CC, 1
37380, ECU0: SWC0_CC, 0
37380, ECU0: SWC1, 1
37400, ECU0: SWC1, 0
37400, ECU0: SWC0_CC, 1
37420, ECU0: SWC0_CC, 0
37420, ECU0: SWC1, 1
37440, ECU0: SWC1, 0
37440, ECU0: SWC0_CC, 1
37460, ECU0: SWC0_CC, 0
37460, ECU0: SWC1, 1
37480, ECU0: SWC1, 0
37480, ECU0: SWC0_CC, 1
37500, ECU0: SWC0_CC, 0
37500, ECU0: SWC1, 1
37520, ECU0: SWC1, 0
37520, ECU0: SWC0_CC, 1
37540, ECU0: SWC0_CC, 0
37540, ECU0: SWC1, 1
37560, ECU0: SWC1, 0
37560, ECU0: SWC0_CC, 1
37580, ECU0: SWC0_CC, 0
37580, ECU0: SWC1, 1
37600, ECU0: SWC1, 0
37600, ECU0: SWC0_CC, 1
37620, ECU0: SWC0_CC, 0
37620, ECU0: SWC1, 1
37640, ECU0: SWC1, 0
37640, ECU0: SWC0_CC, 1
37660, ECU0: SWC0_CC, 0
37660, ECU0: SWC1, 1
37680, ECU0: SWC1, 0
37680, ECU0: SWC0_CC, 1
37700, ECU0: SWC0_CC, 0
37700, ECU0: SWC1, 1
37720, ECU0: SWC1, 0
37720, ECU0: SWC0_CC, 1
37740, ECU0: SWC0_CC, 0
37740, ECU0: SWC1, 1
37760, ECU0: SWC1, 0
37760, ECU0: SWC0_CC, 1
37780, ECU0: SWC0_CC, 0
37780, ECU0: SWC1, 1
37800, ECU0: SWC1, 0
37800, ECU0: SWC0_CC, 1
37820, ECU0: SWC0_CC, 0
37820, ECU0: SWC1, 1
37840, ECU0: SWC1, 0
37840, ECU0: SWC0_CC, 1
37860, ECU0: SWC0_CC, 0
37860, ECU0: SWC1, 1
37880, ECU0: SWC1, 0
37880, ECU0: SWC0_CC, 1
37900, ECU0: SWC0_CC, 0
37900, ECU0: SWC1, 1
37920, ECU0: SWC1, 0
37920, ECU0: SWC0_CC, 1
37940, ECU0: SWC0_CC, 0
37940, ECU0: SWC1, 1
37960, ECU0: SWC1, 0
37960, ECU0: SWC0_CC, 1
37980, ECU0: SWC0_CC, 0
37980, ECU0: SWC1, 1
38000, ECU0: SWC1, 0
38000, ECU0: SWC0_CC, 1
38020, ECU0: SWC0_CC, 0
38020, ECU0: SWC1, 1
38040, ECU0: SWC1, 0
38040, ECU0: SWC0_CC, 1
38060, ECU0: SWC0_CC, 0
38060, ECU0: SWC1, 1
38080, ECU0: SWC1, 0
38080, ECU0: SWC0_CC, 1
38100, ECU0: SWC0_CC, 0
38100, ECU0: SWC1, 1
38120, ECU0: SWC1, 0
38120, ECU0: SWC0_CC, 1
38140, ECU0: SWC0_CC, 0
38140, ECU0: SWC1, 1
38160, ECU0: SWC1, 0
38160, ECU0: SWC0_CC, 1
38180, ECU0: SWC0_CC, 0
38180, ECU0: SWC1, 1
38200, ECU0: SWC1, 0
38200, ECU0: SWC0_CC, 1
38220, ECU0: SWC0_CC, 0
38220, ECU0: SWC1, 1
38240, ECU0: SWC1, 0
38240, ECU0: SWC0_CC, 1
38260, ECU0: SWC0_CC, 0
38260, ECU0: SWC1, 1
38280, ECU0: SWC1, 0
38280, ECU0: SWC0_CC, 1
